"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
6046,2155,6,NA,1312,NA,1267,53,1225,898,NA,106,79,27,NA,28,241,20,221,221,NA,2021-08-01,"Minnesota"
4548,1152,3,NA,840,NA,1174,44,1307,1006,NA,112,83,29,NA,29,207,18,189,189,NA,2021-09-01,"Minnesota"
4583,1110,8,NA,1236,NA,900,45,1261,1029,NA,104,82,22,NA,24,141,14,127,127,NA,2021-10-01,"Minnesota"
5071,970,5,NA,1211,NA,1276,53,1526,1337,NA,109,79,30,NA,30,91,11,81,81,NA,2021-11-01,"Minnesota"
5652,1366,7,NA,1291,NA,1316,67,1578,1421,NA,105,79,26,NA,28,61,9,52,52,NA,2021-12-01,"Minnesota"
6187,2122,0,NA,962,NA,1221,92,1765,1581,NA,102,77,25,NA,26,92,10,82,82,NA,2022-01-01,"Minnesota"
5140,1568,-4,NA,702,NA,1191,80,1580,1357,NA,100,77,23,NA,24,136,12,123,123,NA,2022-02-01,"Minnesota"
4759,1200,-4,NA,477,NA,1300,88,1673,1417,NA,94,70,24,NA,24,182,20,162,162,NA,2022-03-01,"Minnesota"
3990,472,-2,NA,530,NA,1260,69,1643,1430,NA,75,56,20,NA,19,162,24,137,137,NA,2022-04-01,"Minnesota"
3738,410,-6,NA,511,NA,1247,83,1463,1143,NA,116,86,30,NA,29,230,26,204,204,NA,2022-05-01,"Minnesota"
4921,1385,-6,NA,789,NA,1221,99,1405,1031,NA,118,91,27,NA,29,282,26,256,256,NA,2022-06-01,"Minnesota"
5851,2135,-1,NA,1123,NA,1259,94,1214,857,NA,106,81,25,NA,27,280,29,250,250,NA,2022-07-01,"Minnesota"
5486,1786,-6,NA,1143,NA,1265,84,1186,853,NA,111,83,28,NA,28,250,27,223,223,NA,2022-08-01,"Minnesota"
4569,1033,-12,NA,906,NA,1227,64,1325,1030,NA,86,60,25,NA,26,233,24,209,209,NA,2022-09-01,"Minnesota"
4445,1161,-15,NA,611,NA,1046,55,1560,1348,NA,71,46,25,NA,27,158,18,140,140,NA,2022-10-01,"Minnesota"
4490,1156,-6,NA,376,NA,1139,68,1731,1551,NA,104,79,25,NA,25,90,14,75,75,NA,2022-11-01,"Minnesota"
5390,1728,1,NA,606,NA,1319,75,1636,1494,NA,104,82,22,NA,25,50,12,38,38,NA,2022-12-01,"Minnesota"
5321,1553,5,NA,892,NA,1319,70,1460,1267,NA,99,72,26,NA,22,108,13,95,95,NA,2023-01-01,"Minnesota"
4282,746,3,NA,502,NA,1189,63,1758,1552,NA,90,67,23,NA,21,132,17,115,115,NA,2023-02-01,"Minnesota"
4764,820,3,NA,1012,NA,1171,54,1679,1410,NA,109,82,26,NA,25,187,26,161,161,NA,2023-03-01,"Minnesota"
4373,609,4,NA,975,NA,948,43,1776,1528,NA,74,53,21,NA,19,206,32,174,174,NA,2023-04-01,"Minnesota"
4337,689,NA,NA,983,NA,973,94,1571,1258,NA,100,76,24,NA,23,247,34,213,213,NA,2023-05-01,"Minnesota"
5056,1198,5,NA,1597,NA,1029,64,1135,814,NA,106,78,28,NA,28,249,34,215,215,NA,2023-06-01,"Minnesota"
5693,1414,NA,NA,1878,NA,1260,60,1051,722,NA,96,70,27,NA,26,271,38,233,233,NA,2023-07-01,"Minnesota"
5622,1137,5,NA,1849,NA,1257,62,1283,955,NA,103,75,28,NA,29,260,36,225,225,NA,2023-08-01,"Minnesota"
