"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
5943,134,1,NA,2224,NA,NA,2654,926,743,18,92,63,29,NA,4,94,20,74,74,NA,2020-03-01,"Oregon"
4767,0,0,NA,1785,NA,NA,1964,1015,826,17,65,39,26,NA,3,131,25,107,107,NA,2020-04-01,"Oregon"
4560,0,0,NA,268,NA,NA,3369,920,730,17,64,36,28,NA,4,137,28,109,109,NA,2020-05-01,"Oregon"
4825,0,0,NA,365,NA,NA,3408,1050,842,16,57,32,26,NA,2,165,30,135,135,NA,2020-06-01,"Oregon"
5658,195,1,NA,1324,NA,NA,2838,1297,1039,17,86,58,29,NA,4,188,33,155,155,NA,2020-07-01,"Oregon"
5676,348,0,NA,1898,NA,NA,2246,1180,939,17,90,63,28,NA,4,166,32,134,134,NA,2020-08-01,"Oregon"
5000,348,0,NA,2031,NA,NA,2017,601,404,16,77,50,27,NA,4,130,27,103,103,NA,2020-09-01,"Oregon"
4856,111,0,NA,1838,NA,NA,2006,896,704,15,85,58,27,NA,4,112,20,92,92,NA,2020-10-01,"Oregon"
4958,0,0,NA,1682,NA,NA,2566,707,556,17,89,62,27,NA,4,56,10,45,45,NA,2020-11-01,"Oregon"
5180,0,0,NA,1934,NA,NA,2665,577,440,16,82,55,27,NA,4,48,9,39,39,NA,2020-12-01,"Oregon"
5643,NA,0,NA,1786,NA,NA,3340,513,358,15,97,67,30,NA,4,54,11,43,43,NA,2021-01-01,"Oregon"
5570,NA,0,NA,1681,NA,NA,2674,1212,1044,15,84,59,25,NA,4,85,16,69,69,NA,2021-02-01,"Oregon"
5351,NA,0,NA,1854,NA,NA,2425,1068,815,15,100,70,30,NA,4,161,23,138,138,NA,2021-03-01,"Oregon"
4593,NA,0,NA,1647,NA,NA,1746,1196,925,15,82,57,25,NA,4,203,29,174,174,NA,2021-04-01,"Oregon"
4323,NA,0,NA,906,NA,NA,2145,1268,1002,15,67,40,27,NA,3,218,33,185,185,NA,2021-05-01,"Oregon"
5058,NA,0,NA,1432,NA,NA,2482,1142,859,15,66,39,27,NA,2,238,35,202,202,NA,2021-06-01,"Oregon"
5470,NA,0,NA,2108,NA,NA,1926,1432,1145,16,90,64,26,NA,4,221,40,181,181,NA,2021-07-01,"Oregon"
5304,NA,0,NA,2200,NA,NA,1845,1257,999,16,89,64,25,NA,1,192,38,154,154,NA,2021-08-01,"Oregon"
4485,NA,0,NA,2098,NA,NA,1672,712,470,16,89,61,28,NA,4,170,34,137,137,NA,2021-09-01,"Oregon"
4439,NA,0,NA,1824,NA,NA,1758,856,675,15,78,53,25,NA,2,111,24,87,87,NA,2021-10-01,"Oregon"
4784,NA,0,NA,1819,NA,NA,2342,621,466,15,84,60,24,NA,2,68,13,55,55,NA,2021-11-01,"Oregon"
5997,NA,0,NA,1941,NA,NA,3305,748,618,16,78,52,27,NA,3,46,11,35,35,NA,2021-12-01,"Oregon"
5955,NA,0,NA,1895,NA,NA,3558,500,328,16,92,65,27,NA,3,77,13,63,63,NA,2022-01-01,"Oregon"
5493,NA,0,NA,1643,NA,NA,2996,850,662,13,81,58,24,NA,3,113,20,93,93,NA,2022-02-01,"Oregon"
5515,NA,0,NA,1448,NA,NA,3206,859,631,14,95,67,28,NA,3,145,28,118,118,NA,2022-03-01,"Oregon"
4563,NA,0,NA,1653,NA,NA,1842,1065,819,15,80,56,24,NA,3,190,39,151,151,NA,2022-04-01,"Oregon"
4398,NA,0,NA,787,NA,NA,2382,1226,970,15,58,35,23,NA,3,228,45,183,183,NA,2022-05-01,"Oregon"
4579,NA,0,NA,253,NA,NA,3395,929,666,15,58,34,24,NA,3,238,48,190,190,NA,2022-06-01,"Oregon"
5405,NA,0,NA,1148,NA,NA,3036,1218,878,15,98,72,26,NA,2,283,55,227,227,NA,2022-07-01,"Oregon"
5610,NA,0,NA,2024,NA,NA,2391,1191,884,15,92,65,27,NA,3,248,49,199,199,NA,2022-08-01,"Oregon"
5025,NA,0,NA,2124,NA,NA,1939,958,715,15,79,53,26,NA,3,192,43,149,149,NA,2022-09-01,"Oregon"
4240,NA,0,NA,1771,NA,NA,1651,815,595,15,80,55,25,NA,3,156,32,124,124,NA,2022-10-01,"Oregon"
5014,NA,0,NA,1942,NA,NA,2352,718,553,15,85,62,23,NA,3,82,17,65,65,NA,2022-11-01,"Oregon"
5520,NA,2,NA,2367,NA,NA,2555,594,447,16,87,63,24,NA,3,59,15,45,45,NA,2022-12-01,"Oregon"
5383,NA,NA,NA,2085,NA,NA,2495,801,615,23,91,65,26,NA,3,90,18,72,72,NA,2023-01-01,"Oregon"
5191,NA,NA,NA,1941,NA,NA,2186,1062,876,16,80,56,24,NA,3,116,26,89,89,NA,2023-02-01,"Oregon"
5155,NA,NA,NA,1992,NA,NA,2104,1056,840,NA,83,56,27,NA,3,154,37,117,117,NA,2023-03-01,"Oregon"
4308,NA,NA,NA,1722,NA,NA,1515,1069,815,16,52,33,18,NA,2,234,48,186,186,NA,2023-04-01,"Oregon"
5252,NA,NA,NA,720,NA,NA,3334,1198,864,18,84,59,25,NA,0,287,56,231,231,NA,2023-05-01,"Oregon"
4774,NA,NA,NA,1627,NA,NA,1929,1216,871,17,82,58,24,NA,1,306,60,246,246,NA,2023-06-01,"Oregon"
5110,NA,NA,NA,2106,NA,NA,1762,1242,878,13,79,56,23,NA,1,339,67,272,272,NA,2023-07-01,"Oregon"
5225,NA,NA,NA,2298,NA,NA,1850,1076,765,15,85,62,23,NA,1,275,64,211,211,NA,2023-08-01,"Oregon"
