"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
970,5,2,NA,55,NA,NA,421,457,264,NA,191,182,9,NA,30,9,8,2,2,NA,2020-03-01,"Maine"
1029,3,2,NA,107,NA,NA,454,433,262,NA,169,161,8,NA,29,10,9,2,2,NA,2020-04-01,"Maine"
981,3,1,NA,143,NA,NA,410,400,238,NA,159,149,10,NA,24,12,9,3,3,NA,2020-05-01,"Maine"
736,2,5,NA,277,NA,NA,137,288,123,NA,162,152,10,NA,27,12,9,3,3,NA,2020-06-01,"Maine"
889,3,1,NA,404,NA,NA,175,277,92,NA,183,172,10,NA,28,12,10,3,3,NA,2020-07-01,"Maine"
687,4,1,NA,248,NA,NA,94,312,136,NA,174,164,10,NA,26,12,10,2,2,NA,2020-08-01,"Maine"
577,4,2,NA,142,NA,NA,54,347,192,NA,153,143,9,NA,29,10,8,2,2,NA,2020-09-01,"Maine"
689,4,2,NA,103,NA,NA,198,354,197,NA,155,145,10,NA,27,8,6,1,1,NA,2020-10-01,"Maine"
714,4,3,NA,26,NA,NA,232,423,248,NA,170,162,9,NA,26,9,5,5,5,NA,2020-11-01,"Maine"
979,5,11,NA,187,NA,NA,313,432,254,NA,175,165,10,NA,32,8,5,3,3,NA,2020-12-01,"Maine"
985,5,NA,NA,225,NA,NA,256,468,267,NA,196,185,10,NA,29,12,7,6,6,NA,2021-01-01,"Maine"
872,5,4,NA,304,NA,NA,165,374,203,NA,166,157,8,NA,21,13,8,5,5,NA,2021-02-01,"Maine"
975,5,3,NA,154,NA,NA,252,531,328,NA,192,181,11,NA,29,21,10,11,11,NA,2021-03-01,"Maine"
856,1,1,NA,149,NA,NA,312,386,250,NA,125,119,6,NA,7,22,11,10,10,NA,2021-04-01,"Maine"
795,4,1,NA,206,NA,NA,239,327,199,NA,115,108,7,NA,19,25,12,13,13,NA,2021-05-01,"Maine"
817,3,6,NA,291,NA,NA,106,390,201,NA,169,162,7,NA,21,33,13,20,20,NA,2021-06-01,"Maine"
894,4,2,NA,340,NA,NA,209,319,131,NA,172,164,8,NA,19,32,16,16,16,NA,2021-07-01,"Maine"
954,4,2,NA,489,NA,NA,146,289,81,NA,189,180,9,NA,23,35,16,19,19,NA,2021-08-01,"Maine"
915,6,1,NA,357,NA,NA,169,358,177,NA,162,153,9,NA,24,33,14,19,19,NA,2021-09-01,"Maine"
882,4,3,NA,346,NA,NA,181,325,166,NA,145,135,9,NA,24,24,11,13,13,NA,2021-10-01,"Maine"
1018,3,3,NA,289,NA,NA,256,444,255,NA,171,162,9,NA,23,26,9,18,18,NA,2021-11-01,"Maine"
944,5,3,NA,198,NA,NA,251,461,286,NA,167,158,9,NA,27,17,9,8,8,NA,2021-12-01,"Maine"
1212,5,156,NA,286,NA,NA,234,507,304,NA,192,182,10,NA,24,22,12,10,10,NA,2022-01-01,"Maine"
1014,4,10,NA,243,NA,NA,289,444,272,NA,156,148,9,NA,22,33,17,16,16,NA,2022-02-01,"Maine"
1234,6,3,NA,268,NA,NA,426,504,300,NA,171,161,9,NA,28,55,22,33,33,NA,2022-03-01,"Maine"
1152,4,1,NA,169,NA,NA,488,466,286,NA,141,135,6,NA,24,68,29,39,39,NA,2022-04-01,"Maine"
1029,3,1,NA,346,NA,NA,357,302,175,NA,77,71,6,NA,21,82,32,50,50,NA,2022-05-01,"Maine"
920,2,2,NA,374,NA,NA,168,353,164,NA,138,133,5,NA,22,84,34,51,51,NA,2022-06-01,"Maine"
1150,2,3,NA,611,NA,NA,96,412,178,NA,177,172,5,NA,25,98,41,57,57,NA,2022-07-01,"Maine"
1042,3,2,NA,612,NA,NA,85,319,100,NA,168,165,4,NA,22,91,41,50,50,NA,2022-08-01,"Maine"
1075,2,4,NA,543,NA,NA,157,349,168,NA,139,134,5,NA,20,79,37,43,43,NA,2022-09-01,"Maine"
831,3,3,NA,264,NA,NA,206,330,177,NA,116,108,8,NA,25,65,28,37,37,NA,2022-10-01,"Maine"
949,4,3,NA,218,NA,NA,228,478,291,NA,159,152,7,NA,18,48,20,28,28,NA,2022-11-01,"Maine"
1155,4,85,NA,209,NA,NA,329,498,301,NA,179,170,9,NA,29,42,24,18,18,NA,2022-12-01,"Maine"
1015,6,3,NA,256,NA,NA,315,410,238,NA,150,143,7,NA,26,50,29,21,21,NA,2023-01-01,"Maine"
886,6,32,NA,164,NA,NA,258,406,242,NA,135,129,6,NA,21,63,35,29,29,NA,2023-02-01,"Maine"
1002,5,2,NA,234,NA,NA,283,452,274,NA,136,129,7,NA,26,90,48,43,43,NA,2023-03-01,"Maine"
835,3,NA,NA,164,NA,NA,232,414,240,NA,123,120,3,NA,21,107,56,51,51,NA,2023-04-01,"Maine"
1025,2,1,NA,286,NA,NA,250,460,253,NA,139,132,7,NA,27,127,59,68,68,NA,2023-05-01,"Maine"
855,2,2,NA,321,NA,NA,191,315,135,NA,121,114,7,NA,23,122,63,60,60,NA,2023-06-01,"Maine"
1022,2,5,NA,418,NA,NA,254,318,106,NA,146,140,6,NA,24,133,67,66,66,NA,2023-07-01,"Maine"
967,2,1,NA,320,NA,NA,264,355,159,NA,134,127,7,NA,25,129,67,63,63,NA,2023-08-01,"Maine"
