"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
16619,200,264,196,10192,98,2380,1590,1717,133,1086,492,313,178,-36,18,NA,NA,7,NA,NA,2001-01-01,"California"
14380,184,176,179,8871,102,2230,1290,1505,148,951,393,225,168,-173,17,NA,NA,13,NA,NA,2001-02-01,"California"
15849,102,120,164,9474,103,2469,1765,1788,300,1053,404,230,174,-153,16,NA,NA,31,NA,NA,2001-03-01,"California"
15841,206,90,162,9209,92,2319,2096,1797,393,966,400,240,160,-144,13,NA,NA,39,NA,NA,2001-04-01,"California"
16875,200,103,168,9699,108,1668,3045,1832,378,960,413,238,175,35,16,NA,NA,81,NA,NA,2001-05-01,"California"
18072,216,55,170,9350,100,3101,3054,1983,438,960,493,316,177,25,18,NA,NA,91,NA,NA,2001-06-01,"California"
19795,224,47,193,10846,107,3295,3002,2064,440,1048,483,298,185,-1,18,NA,NA,92,NA,NA,2001-07-01,"California"
20307,226,20,168,11506,102,3280,2809,2041,408,1037,510,319,190,136,19,NA,NA,85,NA,NA,2001-08-01,"California"
16853,183,16,153,9413,79,3164,2028,1843,293,1020,466,289,177,-42,16,NA,NA,65,NA,NA,2001-09-01,"California"
15929,137,15,202,8943,67,2961,1819,1759,253,1022,463,286,177,9,17,NA,NA,21,NA,NA,2001-10-01,"California"
13419,143,15,176,7011,66,3068,1357,1611,143,1022,431,271,159,-44,16,NA,NA,14,NA,NA,2001-11-01,"California"
14658,211,15,189,7418,106,3287,1685,1690,172,1055,460,298,161,39,19,NA,NA,4,NA,NA,2001-12-01,"California"
14591,203,8,142,6687,103,3247,2516,1812,131,1148,521,364,158,-162,34,NA,NA,11,NA,NA,2002-01-01,"California"
12655,184,18,104,5888,79,2869,1921,1627,153,1010,440,296,144,-65,31,NA,NA,24,NA,NA,2002-02-01,"California"
15789,213,7,156,7704,116,3227,2452,1934,267,1118,505,330,175,-54,34,NA,NA,44,NA,NA,2002-03-01,"California"
13996,158,16,125,5635,115,3111,2914,1895,409,1005,435,286,149,-1,27,NA,NA,46,NA,NA,2002-04-01,"California"
13934,166,7,137,5662,106,2182,3463,2077,478,1101,441,292,149,101,34,NA,NA,58,NA,NA,2002-05-01,"California"
16344,205,4,165,7875,145,2217,3379,2234,557,1051,531,360,171,84,34,NA,NA,95,NA,NA,2002-06-01,"California"
19633,204,8,184,10383,143,3168,3282,2205,443,1124,552,366,186,19,37,NA,NA,86,NA,NA,2002-07-01,"California"
18766,208,7,185,9814,93,3196,3069,2190,476,1122,516,322,195,-30,35,NA,NA,75,NA,NA,2002-08-01,"California"
16987,202,12,173,9012,87,3150,2400,1955,295,1085,522,342,180,-38,33,NA,NA,53,NA,NA,2002-09-01,"California"
14337,217,9,155,7071,100,2949,1864,1942,284,1119,508,334,174,-8,36,NA,NA,31,NA,NA,2002-10-01,"California"
12643,158,22,148,6586,62,2163,1771,1759,158,1077,495,333,162,-52,26,NA,NA,28,NA,NA,2002-11-01,"California"
14535,208,12,157,7307,91,2873,2109,1777,149,1114,510,332,178,-35,37,NA,NA,4,NA,NA,2002-12-01,"California"
14215,211,7,158,6915,106,2611,2600,1788,109,1138,528,336,192,-206,25,NA,NA,13,0,13,2003-01-01,"California"
13116,195,6,139,6628,101,1754,2673,1704,193,1020,473,297,176,-106,23,NA,NA,18,0,18,2003-02-01,"California"
14465,182,28,159,6957,162,2508,2579,1983,326,1088,519,327,192,-117,23,NA,NA,50,0,50,2003-03-01,"California"
13674,124,24,120,5628,143,2805,2802,1994,424,1038,472,305,167,5,27,NA,NA,60,0,60,2003-04-01,"California"
15700,168,22,164,5447,151,3310,4508,1971,453,1050,399,245,154,-59,18,NA,NA,68,0,68,2003-05-01,"California"
16355,198,58,181,6278,150,3071,4226,2239,549,1104,495,331,164,-69,23,NA,NA,91,0,90,2003-06-01,"California"
21007,216,69,213,10817,169,3298,4040,2167,432,1108,564,354,211,-7,25,NA,NA,62,0,62,2003-07-01,"California"
19728,210,81,194,10190,158,3311,3481,2121,396,1097,566,353,213,-41,24,NA,NA,62,0,62,2003-08-01,"California"
18013,214,48,184,9443,151,3198,2830,1999,340,1083,520,327,193,-77,23,NA,NA,56,0,56,2003-09-01,"California"
16925,206,35,174,8937,149,3304,2209,1949,285,1097,532,341,190,-60,22,NA,NA,35,0,35,2003-10-01,"California"
14342,201,13,147,7040,153,3186,1942,1733,188,1021,510,324,186,-96,24,NA,NA,14,0,14,2003-11-01,"California"
15250,202,5,164,7153,167,3237,2480,1897,201,1136,556,340,216,-80,25,NA,NA,4,0,4,2003-12-01,"California"
15285,210,13,171,7166,195,3079,2742,1808,130,1145,521,335,186,-132,35,NA,NA,12,0,12,2004-01-01,"California"
14469,211,11,146,7262,181,2432,2509,1768,202,1072,483,299,185,-87,36,NA,NA,10,0,10,2004-02-01,"California"
15867,207,28,176,7721,234,2096,3562,1932,288,1093,499,315,184,-127,37,NA,NA,53,0,52,2004-03-01,"California"
15348,79,33,127,7545,172,2116,3441,1949,399,1019,474,294,181,-150,34,NA,NA,56,0,56,2004-04-01,"California"
15719,164,12,156,7259,146,2459,3182,2249,634,1070,464,279,184,57,35,NA,NA,81,0,81,2004-05-01,"California"
16367,192,6,207,7130,195,2750,3449,2371,683,1088,513,331,182,31,36,NA,NA,88,0,88,2004-06-01,"California"
20383,218,23,202,10566,162,3215,3618,2337,588,1134,533,350,183,6,36,NA,NA,82,0,81,2004-07-01,"California"
19763,208,7,213,10565,137,3284,3142,2205,492,1113,528,346,182,-37,36,NA,NA,73,0,73,2004-08-01,"California"
17635,186,11,192,9721,186,3050,2368,1978,359,1051,508,329,179,-93,36,NA,NA,60,0,60,2004-09-01,"California"
15236,174,9,142,8531,171,2268,2032,1941,259,1136,513,332,181,-68,36,NA,NA,33,0,33,2004-10-01,"California"
13775,150,8,175,8388,129,1485,1820,1709,155,1076,462,288,175,-125,36,NA,NA,15,0,15,2004-11-01,"California"
14934,239,11,183,8369,156,2033,2274,1723,117,1108,490,329,161,-91,36,NA,NA,8,0,7,2004-12-01,"California"
14708,159,21,194,7132,182,3075,2308,1795,175,1114,498,306,193,-187,29,NA,NA,8,0,8,2005-01-01,"California"
13294,164,8,181,6231,171,2391,2568,1546,150,940,444,275,169,3,31,NA,NA,12,0,12,2005-02-01,"California"
15261,183,13,200,6636,175,3084,3045,1927,334,1061,494,306,188,-39,35,NA,NA,37,0,37,2005-03-01,"California"
15412,156,23,165,6091,166,3144,3501,1981,429,1053,443,263,180,147,37,NA,NA,57,0,57,2005-04-01,"California"
17042,172,27,178,6187,215,3113,4842,2229,551,1125,474,283,191,45,33,NA,NA,80,0,79,2005-05-01,"California"
