"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
17609,5865,3,0,1378,23,8795,11,1511,1471,NA,37,0,37,NA,23,9,6,3,3,NA,2019-01-01,"Illinois"
14813,4533,3,0,1239,24,7641,8,1344,1308,NA,33,0,33,NA,21,12,9,3,3,NA,2019-02-01,"Illinois"
15658,4491,4,0,1378,37,8187,10,1534,1491,NA,38,0,38,NA,18,18,13,6,6,NA,2019-03-01,"Illinois"
14361,3129,4,0,1656,16,7864,10,1664,1623,NA,35,0,35,NA,18,21,15,6,6,NA,2019-04-01,"Illinois"
14644,3388,4,0,1394,0,8649,8,1177,1134,NA,37,0,37,NA,23,23,17,6,6,NA,2019-05-01,"Illinois"
15003,3614,4,0,1807,19,8451,9,1076,1034,NA,34,0,34,NA,24,26,19,7,7,NA,2019-06-01,"Illinois"
17390,4843,3,0,3175,24,8594,12,715,673,NA,34,0,34,NA,23,30,22,8,8,NA,2019-07-01,"Illinois"
15825,4190,3,0,2617,24,8351,13,603,562,NA,34,0,34,NA,24,29,22,7,7,NA,2019-08-01,"Illinois"
14433,3974,3,0,1720,16,7748,10,937,900,NA,31,0,31,NA,24,27,21,6,6,NA,2019-09-01,"Illinois"
13929,3489,5,0,1488,18,7570,10,1330,1293,NA,32,0,32,NA,19,23,18,5,5,NA,2019-10-01,"Illinois"
15189,4177,3,0,1414,40,8269,11,1276,1242,NA,31,0,31,NA,0,17,14,3,3,NA,2019-11-01,"Illinois"
15615,3096,3,0,2081,20,8615,12,1768,1729,NA,36,0,36,NA,21,16,13,3,3,NA,2019-12-01,"Illinois"
15345,2641,2,0,2518,15,8735,11,1401,1364,NA,35,0,35,NA,21,16,14,2,2,NA,2020-01-01,"Illinois"
14159,2588,3,0,2215,28,7725,11,1570,1535,NA,31,0,31,NA,19,24,20,4,4,NA,2020-02-01,"Illinois"
13919,1752,2,0,2280,15,8127,12,1711,1672,NA,35,0,35,NA,21,34,30,4,4,NA,2020-03-01,"Illinois"
12730,1479,-4,0,1680,36,7809,12,1698,1657,NA,34,0,34,NA,20,41,34,6,6,NA,2020-04-01,"Illinois"
13356,1880,3,0,1453,42,8564,15,1377,1336,NA,33,0,33,NA,22,48,41,7,7,NA,2020-05-01,"Illinois"
14652,2671,4,0,2431,22,8396,13,1094,1054,NA,31,0,31,NA,21,53,44,9,9,NA,2020-06-01,"Illinois"
16989,3998,4,0,3682,25,8586,14,661,621,NA,31,0,31,NA,21,58,49,9,9,NA,2020-07-01,"Illinois"
15213,3498,5,0,2547,22,8524,11,584,543,NA,30,0,30,NA,22,58,48,10,10,NA,2020-08-01,"Illinois"
13187,2105,3,0,1559,19,8361,10,1108,1070,NA,30,0,30,NA,22,53,46,8,8,NA,2020-09-01,"Illinois"
13715,2297,3,0,1664,18,8128,8,1581,1542,NA,33,0,33,NA,17,45,39,6,6,NA,2020-10-01,"Illinois"
14138,2719,2,0,758,20,8414,8,2196,2159,NA,32,0,32,NA,20,37,31,6,6,NA,2020-11-01,"Illinois"
15991,3611,4,0,1729,22,8878,10,1715,1673,NA,34,0,34,NA,22,38,30,8,8,NA,2020-12-01,"Illinois"
16174,4037,4,0,1640,24,8801,12,1633,1590,NA,35,0,35,NA,22,41,34,7,7,NA,2021-01-01,"Illinois"
14678,4109,8,0,1056,13,7735,9,1731,1690,NA,30,0,30,NA,16,57,46,12,12,NA,2021-02-01,"Illinois"
13299,2222,2,0,1266,25,7491,11,2260,2206,NA,32,0,32,NA,22,95,73,23,23,NA,2021-03-01,"Illinois"
13200,2784,4,0,1131,14,7370,12,1865,1806,NA,30,0,30,NA,21,112,83,29,29,NA,2021-04-01,"Illinois"
14904,3707,4,0,924,9,8563,11,1665,1601,NA,32,0,32,NA,22,125,94,32,32,NA,2021-05-01,"Illinois"
15910,4195,4,0,2131,25,8349,11,1172,1104,NA,30,0,30,NA,21,139,101,37,37,NA,2021-06-01,"Illinois"
16837,4756,6,0,2577,25,8645,11,796,706,NA,31,0,31,NA,22,166,108,59,59,NA,2021-07-01,"Illinois"
17460,4665,4,0,3239,19,8589,12,909,804,NA,29,0,29,NA,22,181,104,76,76,NA,2021-08-01,"Illinois"
14646,3754,5,0,1613,19,7683,9,1542,1434,NA,29,0,29,NA,21,168,91,78,78,NA,2021-09-01,"Illinois"
13517,2926,3,0,1910,25,6990,10,1642,1565,NA,29,0,29,NA,11,118,70,48,48,NA,2021-10-01,"Illinois"
14991,3003,5,0,1681,20,7895,10,2354,2266,NA,27,0,27,NA,23,123,61,62,62,NA,2021-11-01,"Illinois"
16022,3142,4,0,1495,22,8883,11,2443,2360,NA,31,0,31,NA,22,112,60,52,52,NA,2021-12-01,"Illinois"
17211,4435,6,0,1641,14,8657,9,2431,2336,NA,29,0,29,NA,18,121,54,67,67,NA,2022-01-01,"Illinois"
14988,3814,2,0,975,20,7705,7,2444,2341,NA,28,0,28,NA,20,146,71,75,75,NA,2022-02-01,"Illinois"
15222,3611,3,0,1062,15,8018,11,2479,2344,NA,31,0,31,NA,23,210,107,104,104,NA,2022-03-01,"Illinois"
14149,3376,2,0,505,24,7443,10,2765,2628,NA,25,0,25,NA,24,230,118,112,112,NA,2022-04-01,"Illinois"
14905,2705,3,0,1308,21,8383,12,2448,2280,NA,25,0,25,NA,25,277,133,143,143,NA,2022-05-01,"Illinois"
15729,3523,4,0,2192,28,8379,12,1567,1376,NA,23,0,23,NA,25,309,141,168,168,NA,2022-06-01,"Illinois"
16421,4085,2,0,2528,24,8452,11,1297,1101,NA,23,0,23,NA,22,320,147,173,173,NA,2022-07-01,"Illinois"
16381,3846,3,0,2622,28,8642,11,1205,978,NA,20,0,20,NA,23,336,129,207,207,NA,2022-08-01,"Illinois"
14514,2553,2,0,2342,20,8169,8,1398,1197,NA,21,0,21,NA,23,304,124,180,180,NA,2022-09-01,"Illinois"
14236,2189,1,0,1607,14,8060,7,2339,2159,NA,21,0,21,NA,18,257,98,159,159,NA,2022-10-01,"Illinois"
15088,2783,3,0,1420,16,8109,9,2727,2605,NA,20,0,20,NA,22,167,64,103,103,NA,2022-11-01,"Illinois"
16380,3640,6,0,1588,39,8853,9,2225,2150,NA,17,0,17,NA,20,118,60,58,58,NA,2022-12-01,"Illinois"
15451,2545,2,0,1977,23,8839,10,2032,1939,NA,25,0,25,NA,22,131,64,67,67,NA,2023-01-01,"Illinois"
13831,2141,2,0,1799,25,7321,NA,2515,2379,NA,22,0,22,NA,21,208,94,113,113,NA,2023-02-01,"Illinois"
14102,1990,2,0,1594,15,7752,NA,2718,2558,NA,25,0,25,NA,24,265,131,135,135,NA,2023-03-01,"Illinois"
12940,1825,1,0,927,12,7668,7,2478,2267,NA,22,0,22,NA,22,340,151,189,189,NA,2023-04-01,"Illinois"
13194,1864,3,0,1586,14,7758,NA,1938,1690,NA,25,0,25,NA,24,394,171,224,224,NA,2023-05-01,"Illinois"
14849,2140,1,0,2693,26,8404,7,1555,1306,NA,23,0,23,NA,23,397,171,226,226,NA,2023-06-01,"Illinois"
17114,2902,2,0,4428,23,8626,NA,1102,862,NA,24,0,24,NA,23,393,177,216,216,NA,2023-07-01,"Illinois"
16536,2897,1,0,3627,31,8552,9,1396,1174,NA,24,0,24,NA,23,373,175,198,198,NA,2023-08-01,"Illinois"
