"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
11116,13,9,0,4349,0,3763,2484,464,244,NA,189,50,139,-41,75,199,168,31,31,NA,2018-06-01,"New_York"
13353,125,32,0,6296,0,3862,2539,466,233,NA,191,47,144,-47,80,218,176,42,42,NA,2018-07-01,"New_York"
13482,42,50,0,6699,0,3718,2475,465,241,NA,187,46,141,-45,78,201,164,37,37,NA,2018-08-01,"New_York"
10847,52,19,0,5035,0,2962,2297,457,260,NA,172,39,133,-47,72,162,137,25,25,NA,2018-09-01,"New_York"
10975,3,2,0,4318,0,3639,2379,589,381,NA,185,43,143,-33,78,134,110,23,23,NA,2018-10-01,"New_York"
10763,3,12,0,3758,0,3784,2566,587,389,NA,179,43,137,-21,73,96,77,18,18,NA,2018-11-01,"New_York"
11117,67,8,0,3764,0,3988,2653,596,384,NA,189,47,142,-36,76,100,78,22,22,NA,2018-12-01,"New_York"
11616,212,351,0,3776,0,4031,2549,649,465,NA,159,39,120,-29,78,116,91,25,25,NA,2019-01-01,"New_York"
10227,55,69,0,3583,0,3612,2248,597,414,NA,152,36,116,-15,76,141,110,31,31,NA,2019-02-01,"New_York"
9549,66,5,0,3337,0,2796,2642,668,471,NA,152,44,108,-34,68,203,158,46,46,NA,2019-03-01,"New_York"
8967,9,0,0,2928,0,3103,2303,607,449,NA,115,29,86,-35,52,221,178,43,43,NA,2019-04-01,"New_York"
9925,0,6,0,2823,2,3920,2607,505,301,NA,155,34,121,-15,79,246,197,49,49,NA,2019-05-01,"New_York"
10778,1,1,0,3804,0,3809,2543,556,328,NA,175,43,132,-22,87,254,200,54,54,NA,2019-06-01,"New_York"
13925,43,20,0,6675,0,3922,2718,482,242,NA,175,41,134,-25,90,278,214,65,65,NA,2019-07-01,"New_York"
12890,36,12,0,5709,0,3916,2674,492,255,NA,178,43,135,-39,89,262,202,60,60,NA,2019-08-01,"New_York"
11069,0,2,0,4023,0,3917,2569,497,278,NA,166,42,125,-19,82,226,174,52,52,NA,2019-09-01,"New_York"
10523,0,0,0,3386,0,3958,2514,603,393,NA,171,40,130,-24,86,176,137,39,39,NA,2019-10-01,"New_York"
10604,0,5,0,3575,0,3885,2499,586,372,NA,177,42,134,-33,87,135,97,37,37,NA,2019-11-01,"New_York"
11529,0,41,0,3992,0,3995,2754,685,489,NA,173,40,132,-25,87,117,94,23,23,NA,2019-12-01,"New_York"
11239,21,39,0,3977,0,4007,2544,590,385,NA,161,38,123,-20,81,160,116,44,44,NA,2020-01-01,"New_York"
10338,26,26,0,3732,0,3516,2372,602,391,NA,161,40,122,-17,81,193,143,50,50,NA,2020-02-01,"New_York"
10167,97,28,0,3616,0,3128,2521,711,472,NA,166,41,125,-16,82,269,196,73,73,NA,2020-03-01,"New_York"
9013,0,12,0,2591,0,3198,2467,680,451,NA,155,33,122,-15,81,298,224,74,74,NA,2020-04-01,"New_York"
9073,0,27,NA,2917,0,2896,2582,582,318,NA,166,35,131,-17,87,351,253,98,98,NA,2020-05-01,"New_York"
11075,0,16,0,4975,0,3119,2425,495,242,NA,154,36,118,-36,81,349,250,99,99,NA,2020-06-01,"New_York"
13882,0,40,0,7560,0,3164,2546,532,273,NA,164,42,122,-41,81,355,260,95,95,NA,2020-07-01,"New_York"
12812,0,30,0,6618,0,3125,2497,501,247,NA,174,41,133,-48,89,323,243,80,80,NA,2020-08-01,"New_York"
10726,0,21,0,4984,0,2711,2373,583,352,NA,151,34,117,-26,79,290,211,80,80,NA,2020-09-01,"New_York"
10078,0,17,NA,3881,0,3134,2385,601,376,NA,168,40,129,-26,86,219,162,57,57,NA,2020-10-01,"New_York"
10322,0,34,NA,3941,0,3169,2356,776,563,NA,160,36,124,-36,83,170,118,52,52,NA,2020-11-01,"New_York"
10707,0,60,0,4174,0,3264,2482,669,453,NA,179,48,130,-29,87,152,115,37,37,NA,2020-12-01,"New_York"
10936,0,126,NA,4404,0,3274,2578,495,262,NA,170,44,126,-24,83,203,140,63,63,NA,2021-01-01,"New_York"
9514,0,127,NA,3818,0,2937,2077,514,318,NA,149,38,111,-32,72,202,155,47,47,NA,2021-02-01,"New_York"
10068,0,10,0,3653,0,3071,2427,846,575,NA,160,38,122,-20,80,349,237,111,111,NA,2021-03-01,"New_York"
8862,0,33,NA,3051,0,2830,2311,586,329,NA,142,27,115,-24,76,385,270,115,115,NA,2021-04-01,"New_York"
9475,0,0,NA,4002,0,2475,2368,576,277,NA,170,40,130,-36,88,426,297,128,128,NA,2021-05-01,"New_York"
11257,0,27,0,5789,0,2370,2341,674,379,NA,167,42,125,-28,85,425,297,128,128,NA,2021-06-01,"New_York"
11858,0,32,NA,6380,0,2468,2435,493,204,NA,173,44,128,-37,87,421,306,116,116,NA,2021-07-01,"New_York"
12554,0,197,NA,6980,0,2407,2447,489,212,NA,167,42,125,-50,85,392,281,111,111,NA,2021-08-01,"New_York"
10045,0,105,NA,4636,0,2378,2273,601,332,NA,159,33,125,-30,83,355,244,110,110,NA,2021-09-01,"New_York"
9723,0,5,0,4614,0,2105,2374,584,345,NA,152,36,116,-34,75,273,185,88,88,NA,2021-10-01,"New_York"
10023,0,9,NA,4475,0,2382,2489,629,409,NA,136,29,106,-29,68,230,145,84,84,NA,2021-11-01,"New_York"
10458,0,17,NA,4540,0,2479,2647,733,514,NA,161,40,121,-37,79,202,144,58,58,NA,2021-12-01,"New_York"
11000,0,997,NA,4472,0,2477,2417,596,360,NA,158,46,113,-35,76,249,171,78,78,NA,2022-01-01,"New_York"
9369,0,119,0,4174,0,2130,2213,701,461,NA,140,39,100,-35,67,308,208,99,99,NA,2022-02-01,"New_York"
9203,0,29,NA,4036,0,1760,2521,803,503,NA,157,40,117,-24,78,436,293,143,143,NA,2022-03-01,"New_York"
9489,0,4,NA,4240,0,2248,2186,764,444,NA,153,34,119,-34,80,507,340,168,168,NA,2022-04-01,"New_York"
10467,0,10,0,5015,0,2450,2305,628,296,NA,163,30,133,-32,91,545,376,169,169,NA,2022-05-01,"New_York"
10704,0,9,NA,5287,0,2346,2337,681,332,NA,165,39,127,-44,87,564,381,184,184,NA,2022-06-01,"New_York"
12972,0,64,0,7440,0,2380,2394,663,309,NA,162,36,126,-57,88,590,398,192,192,NA,2022-07-01,"New_York"
12615,0,57,NA,7355,0,2298,2295,578,218,NA,162,34,128,-55,88,571,374,197,197,NA,2022-08-01,"New_York"
9275,0,21,NA,4788,0,1729,2154,540,232,NA,140,14,126,-40,84,488,320,168,168,NA,2022-09-01,"New_York"
9467,0,11,0,4454,0,2113,2122,721,400,NA,152,31,122,-38,82,420,251,169,169,NA,2022-10-01,"New_York"
9943,0,9,0,4560,0,2396,2153,769,492,NA,155,35,120,-27,82,303,181,122,122,NA,2022-11-01,"New_York"
10682,0,526,NA,4492,0,2486,2334,789,520,NA,172,45,126,-31,86,277,179,98,98,NA,2022-12-01,"New_York"
10167,0,13,0,4452,0,2470,2548,621,346,NA,156,33,123,-19,82,320,201,119,119,NA,2023-01-01,"New_York"
9397,0,162,0,4021,0,2186,2167,816,552,NA,127,30,97,-12,58,380,244,137,137,NA,2023-02-01,"New_York"
9354,0,28,0,3873,0,2140,2401,876,535,NA,143,34,109,-30,67,536,338,198,198,NA,2023-03-01,"New_York"
8411,0,NA,NA,3663,0,1772,2132,799,462,NA,122,23,99,-28,62,600,385,215,215,NA,2023-04-01,"New_York"
9719,0,NA,0,4068,0,2451,2345,783,391,NA,136,9,127,-26,89,703,447,257,257,NA,2023-05-01,"New_York"
10665,0,12,0,5445,0,2368,2115,678,288,NA,133,9,123,-41,89,684,427,257,257,NA,2023-06-01,"New_York"
13464,0,38,0,7932,0,2386,2362,703,286,NA,138,12,126,-47,90,735,456,279,279,NA,2023-07-01,"New_York"
11769,0,14,0,6181,0,2410,2362,744,336,NA,140,11,129,-32,90,696,427,269,269,NA,2023-08-01,"New_York"
