"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
2659,-2,1,NA,1564,NA,912,42,87,1,NA,61,17,44,1,53,106,81,25,25,NA,2020-05-01,"Connecticut"
3706,-2,5,NA,2163,NA,1381,14,93,1,NA,68,24,44,0,53,104,80,24,24,NA,2020-06-01,"Connecticut"
4308,0,1,NA,2606,NA,1544,17,90,1,NA,65,24,41,0,49,108,84,24,24,NA,2020-07-01,"Connecticut"
3968,-2,2,NA,2304,NA,1512,9,91,1,NA,68,26,42,1,50,99,77,22,22,NA,2020-08-01,"Connecticut"
3599,-1,1,NA,1975,NA,1493,5,82,1,NA,61,24,37,0,45,88,67,20,20,NA,2020-09-01,"Connecticut"
2460,-1,0,NA,1643,NA,664,20,80,1,NA,64,19,45,0,54,67,53,14,14,NA,2020-10-01,"Connecticut"
3097,-1,-1,NA,1815,NA,1135,24,79,1,NA,65,26,40,-2,48,52,40,12,12,NA,2020-11-01,"Connecticut"
3721,-1,21,NA,2028,NA,1512,34,78,2,NA,66,27,39,2,47,47,37,10,10,NA,2020-12-01,"Connecticut"
3672,133,2,NA,1951,NA,1400,47,83,2,NA,67,28,39,9,47,59,45,14,14,NA,2021-01-01,"Connecticut"
3490,115,23,NA,1802,NA,1413,30,68,1,NA,56,23,33,-1,40,58,48,10,10,NA,2021-02-01,"Connecticut"
3760,-2,-1,NA,2019,NA,1566,47,94,2,NA,65,27,39,-9,47,107,81,27,27,NA,2021-03-01,"Connecticut"
3243,-1,1,NA,1546,NA,1513,57,84,2,NA,62,24,38,-4,46,106,86,20,20,NA,2021-04-01,"Connecticut"
3487,-1,1,NA,1737,NA,1562,44,93,1,NA,62,19,43,1,52,125,95,30,30,NA,2021-05-01,"Connecticut"
3731,0,4,NA,2300,NA,1262,20,97,0,NA,66,25,40,1,49,128,97,30,30,NA,2021-06-01,"Connecticut"
4009,0,2,NA,2278,NA,1547,41,93,0,NA,67,28,40,0,48,119,94,25,25,NA,2021-07-01,"Connecticut"
4219,0,10,NA,2517,NA,1528,28,87,0,NA,61,21,40,1,48,112,87,26,26,NA,2021-08-01,"Connecticut"
3723,0,4,NA,2056,NA,1489,33,93,1,NA,65,27,38,1,46,103,76,27,27,NA,2021-09-01,"Connecticut"
2972,0,1,NA,1774,NA,1037,35,75,1,NA,52,11,41,0,50,81,60,21,21,NA,2021-10-01,"Connecticut"
3951,0,1,NA,2422,NA,1342,49,90,1,NA,67,27,40,0,49,72,51,21,21,NA,2021-11-01,"Connecticut"
3822,0,-1,NA,2088,NA,1559,47,79,1,NA,65,24,41,0,49,58,45,13,13,NA,2021-12-01,"Connecticut"
3633,0,116,NA,1941,NA,1423,24,75,1,NA,59,21,38,8,45,68,53,15,15,NA,2022-01-01,"Connecticut"
3468,0,56,NA,1851,NA,1409,31,81,1,NA,59,25,35,-2,42,86,65,21,21,NA,2022-02-01,"Connecticut"
3751,0,1,NA,2011,NA,1557,44,99,1,NA,63,25,38,-7,45,127,92,35,35,NA,2022-03-01,"Connecticut"
2586,0,1,0,1590,NA,803,51,96,1,NA,52,14,38,1,46,146,104,42,42,NA,2022-04-01,"Connecticut"
2529,0,1,NA,1697,NA,645,35,106,1,NA,57,20,37,1,44,161,113,48,48,NA,2022-05-01,"Connecticut"
3712,0,12,NA,2173,NA,1385,17,83,1,NA,35,0,35,0,42,161,113,47,47,NA,2022-06-01,"Connecticut"
4343,0,18,NA,2635,NA,1551,9,87,1,NA,35,0,35,1,42,172,121,51,51,NA,2022-07-01,"Connecticut"
4368,0,6,NA,2691,NA,1547,8,77,1,NA,32,0,32,0,39,156,112,45,45,NA,2022-08-01,"Connecticut"
3923,0,NA,NA,2308,NA,1495,15,68,1,NA,30,0,30,0,36,132,95,38,38,NA,2022-09-01,"Connecticut"
3528,0,1,NA,1848,NA,1558,20,64,1,NA,30,0,30,0,36,109,76,33,33,NA,2022-10-01,"Connecticut"
3680,0,NA,NA,2049,NA,1520,23,53,NA,NA,29,0,29,-2,35,81,59,22,22,NA,2022-11-01,"Connecticut"
3533,0,102,NA,1735,NA,1572,34,49,1,NA,32,0,32,2,38,71,55,16,16,NA,2022-12-01,"Connecticut"
3739,0,NA,0,2065,NA,1526,37,60,1,NA,40,9,31,3,37,77,57,19,19,NA,2023-01-01,"Connecticut"
3260,0,37,0,1736,NA,1361,29,61,1,NA,NA,NA,27,4,33,102,77,26,26,NA,2023-02-01,"Connecticut"
3797,0,9,0,2103,NA,1557,33,69,1,NA,30,0,30,-10,36,142,105,38,38,NA,2023-03-01,"Connecticut"
2891,0,6,0,1756,NA,999,26,70,1,NA,29,0,29,-1,35,154,115,39,39,NA,2023-04-01,"Connecticut"
2560,0,36,NA,1501,NA,869,26,92,1,NA,40,10,29,0,35,203,151,52,52,NA,2023-05-01,"Connecticut"
2606,0,10,NA,2441,NA,26,NA,82,0,NA,NA,NA,29,1,35,173,129,45,45,NA,2023-06-01,"Connecticut"
4174,0,12,NA,2559,NA,1443,30,91,0,NA,NA,NA,32,0,38,180,133,47,47,NA,2023-07-01,"Connecticut"
3975,0,NA,0,2278,NA,1542,29,82,0,NA,NA,NA,30,1,36,172,130,41,41,NA,2023-08-01,"Connecticut"
