"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
10342,658,27,NA,6520,NA,2650,114,486,NA,NA,384,294,90,-161,48,115,13,102,102,NA,2019-07-01,"Virginia"
9969,565,80,NA,6216,NA,2669,91,446,NA,NA,356,269,87,-146,48,103,13,90,90,NA,2019-08-01,"Virginia"
7961,176,15,NA,5278,NA,2073,77,431,NA,NA,344,254,90,-135,47,100,12,88,88,NA,2019-09-01,"Virginia"
6241,71,11,NA,3341,NA,2422,84,345,NA,NA,275,183,92,-81,48,81,11,70,70,NA,2019-10-01,"Virginia"
6498,363,13,NA,3720,NA,2048,71,313,NA,NA,251,172,79,-70,40,72,10,62,62,NA,2019-11-01,"Virginia"
8672,84,10,NA,5389,NA,2746,125,351,NA,NA,294,196,98,-85,52,68,10,58,58,NA,2019-12-01,"Virginia"
9630,259,12,NA,6052,NA,2751,200,367,NA,NA,301,208,93,-61,49,77,12,66,66,NA,2020-01-01,"Virginia"
8689,186,7,NA,5375,NA,2561,223,365,NA,NA,294,212,82,-70,43,83,13,71,71,NA,2020-02-01,"Virginia"
9023,109,6,NA,5530,NA,2723,251,414,NA,NA,316,224,92,-60,50,114,16,98,98,NA,2020-03-01,"Virginia"
7957,99,4,NA,4854,NA,2377,216,380,NA,NA,255,167,88,-18,45,143,17,126,126,NA,2020-04-01,"Virginia"
7691,3,10,NA,5028,NA,2082,218,380,NA,NA,245,153,92,-79,47,156,21,135,135,NA,2020-05-01,"Virginia"
8576,238,20,NA,5317,NA,2493,159,418,NA,NA,266,185,81,-110,41,174,21,152,152,NA,2020-06-01,"Virginia"
10938,1109,33,NA,6660,NA,2642,142,498,NA,NA,327,236,90,-193,47,194,22,172,172,NA,2020-07-01,"Virginia"
10066,687,37,NA,6258,NA,2651,144,427,NA,NA,305,212,93,-187,49,144,22,122,122,NA,2020-08-01,"Virginia"
7692,143,31,NA,4896,NA,2161,113,412,NA,NA,303,214,90,-112,47,128,20,109,109,NA,2020-09-01,"Virginia"
7007,58,14,NA,4235,NA,2294,91,364,NA,NA,248,163,86,-92,43,134,19,116,116,NA,2020-10-01,"Virginia"
6939,227,25,NA,3510,NA,2656,119,396,NA,NA,286,196,90,-42,46,127,16,111,111,NA,2020-11-01,"Virginia"
8847,645,32,NA,4905,NA,2750,153,368,NA,NA,275,181,93,-56,50,110,16,94,94,NA,2020-12-01,"Virginia"
8074,69,9,NA,4728,NA,2753,117,437,4,NA,297,221,76,-77,39,153,18,135,135,NA,2021-01-01,"Virginia"
7560,843,99,NA,3650,NA,2488,86,415,6,NA,291,213,78,-62,41,138,20,118,118,NA,2021-02-01,"Virginia"
7936,165,25,NA,4821,NA,2259,151,524,5,NA,268,185,83,-51,43,275,25,250,250,NA,2021-03-01,"Virginia"
6963,41,21,NA,4315,NA,1897,118,547,5,NA,257,166,91,-25,49,312,26,286,286,NA,2021-04-01,"Virginia"
6137,64,14,NA,3534,NA,1797,112,658,4,NA,332,247,85,-88,46,354,32,322,322,NA,2021-05-01,"Virginia"
8475,150,23,NA,5080,NA,2544,91,650,4,NA,340,252,88,-110,47,340,33,307,307,NA,2021-06-01,"Virginia"
9650,652,39,NA,5528,NA,2654,118,771,3,NA,374,281,93,-162,50,426,32,394,394,NA,2021-07-01,"Virginia"
9495,485,44,NA,5602,NA,2653,107,703,2,NA,344,256,88,-148,49,390,32,357,357,NA,2021-08-01,"Virginia"
7349,223,14,NA,4079,NA,2366,113,623,3,NA,248,198,50,-98,29,400,29,371,371,NA,2021-09-01,"Virginia"
6762,92,12,NA,3682,NA,2435,110,490,4,NA,213,130,83,-106,46,301,27,274,274,NA,2021-10-01,"Virginia"
7063,348,29,NA,3973,NA,2031,103,574,5,NA,299,215,85,-39,44,292,23,269,269,NA,2021-11-01,"Virginia"
8015,116,13,NA,4619,NA,2695,81,520,5,NA,331,243,88,-73,46,207,23,184,184,NA,2021-12-01,"Virginia"
8072,843,86,NA,3796,NA,2758,89,542,6,NA,337,271,66,-81,38,224,25,199,199,NA,2022-01-01,"Virginia"
6990,250,26,NA,3543,NA,2489,104,604,5,NA,315,239,76,-68,42,311,27,284,284,NA,2022-02-01,"Virginia"
6970,32,17,NA,4054,NA,2122,139,655,6,NA,282,200,82,-94,45,401,34,367,367,NA,2022-03-01,"Virginia"
5250,15,26,NA,2069,NA,2306,124,759,5,NA,275,192,83,-96,47,514,35,478,478,NA,2022-04-01,"Virginia"
6678,207,33,NA,2954,NA,2693,102,756,5,NA,316,233,83,-116,46,473,39,435,435,NA,2022-05-01,"Virginia"
8435,380,36,NA,4612,NA,2562,85,907,3,NA,337,260,77,-188,42,606,39,567,567,NA,2022-06-01,"Virginia"
9450,482,58,NA,5485,NA,2651,77,858,3,NA,340,259,81,-207,45,554,39,515,515,NA,2022-07-01,"Virginia"
9115,424,57,NA,5611,NA,2237,89,874,2,NA,350,268,82,-222,46,560,38,522,522,NA,2022-08-01,"Virginia"
7161,105,15,NA,4417,NA,1919,86,734,3,NA,268,194,74,-157,40,496,33,463,463,NA,2022-09-01,"Virginia"
6251,10,17,NA,3580,NA,2015,66,615,4,NA,254,172,82,-98,45,387,30,357,357,NA,2022-10-01,"Virginia"
6733,153,20,NA,3985,NA,2041,60,509,5,NA,268,185,82,-80,45,262,26,236,236,NA,2022-11-01,"Virginia"
8372,445,259,NA,4695,NA,2404,115,509,5,NA,303,224,78,-97,42,227,26,201,201,NA,2022-12-01,"Virginia"
8396,130,10,NA,4915,NA,2721,135,546,5,NA,309,230,79,-100,39,259,28,232,232,NA,2023-01-01,"Virginia"
7120,290,16,NA,3669,NA,2487,102,570,5,NA,273,200,73,-50,37,322,30,292,292,NA,2023-02-01,"Virginia"
7402,166,12,NA,3669,NA,2744,116,738,6,NA,266,187,79,-82,39,505,38,467,467,NA,2023-03-01,"Virginia"
5901,162,NA,NA,2500,NA,2420,97,754,5,NA,218,140,78,-91,45,571,40,531,531,NA,2023-04-01,"Virginia"
6275,70,NA,NA,3190,NA,2084,91,891,4,NA,295,213,82,-100,43,659,68,591,591,NA,2023-05-01,"Virginia"
7923,2,6,NA,4863,NA,2313,53,841,3,NA,268,190,78,-198,43,637,68,570,570,NA,2023-06-01,"Virginia"
9824,170,20,NA,6153,NA,2644,110,895,3,NA,284,206,78,-210,42,679,71,608,608,NA,2023-07-01,"Virginia"
9887,122,21,NA,6278,NA,2653,112,868,3,NA,306,229,77,-208,40,628,69,559,559,NA,2023-08-01,"Virginia"
